filename,loan_amount,currency
1998_may_29_806201468019740340_china--yangzhou-thermal-power-project-_-loan-3718--loan-agreement--2--conformed.txt,4285714600,$
2001_july_3_322571468248956257_loan-agreement-for-loan-4613-hr-conformed.txt,Error,
"2008_july_17_862331468018039982_loan-agreement,-l7531-cn-conformed.txt",50000000,$
"2008_november_11_357611468299187972_loan-agreement,-l7614-mx-conformed.txt",Error,
2009_november_12_114131468252897942_loan-agreement-for-loan-7804-ge-conformed.txt,Error,
2010_october_7_789711468115744714_loan-agreement-for-loan-7930-tn-conformed.txt,Error,
2012_december_18_334251468236371955_official-documents-loan-agreement-for-loan-8177-br-closing-package.txt,700000000,$
2012_february_15_533511468218386526_official-documents-loan-agreement-for-loan-8125-am-closing-package.txt,30000000,$
2012_july_4_856641468296977616_official-documents-loan-agreement-for-loan-8186-pl-closing-package.txt,750000000,EUR
2012_june_18_303491468216590188_official-documents-loan-agreement-for-loan-8135-br-closing-package.txt,100000000,$
2012_june_29_741731468056365955_official-documents-loan-agreement-for-loan-8134-mx-closing-package.txt,300751879,$
2012_may_31_348331468252592070_official-documents-loan-agreement-for-loan-8164-id-closing-package.txt,2000000000,$
2012_november_5_787801468253229543_official-documents-loan-agreement-for-loan-8136-in-closing-package.txt,320000000,$
2012_october_11_563301468306258137_official-documents-loan-agreement-for-loan-8195-ua-closing-package.txt,450000000,$
2012_october_31_166731468212963508_official-documents-loan-agreement-for-loan-8168-br-closing-package.txt,130000000,$
"2013_april_12_614191468268209187_official-documents-loan-agreement,-l8245-id-closing-package.txt",95000000,$
"2013_april_16_572311468053084618_official-documents-loan-agreement,-l8240-ma-closing-package.txt",150000000,EUR
2013_april_19_837281468056438613_official-documents-loan-agreement-for-loan-8248-mu-closing-package.txt,9600000,GBP
"2013_april_20_723151468147287906_official-documents-loan-agreement,-l8238-ph-closing-package.txt",300000000,$
"2013_april_21_644391468091791780_official-documents-loan-agreement,-l8221-pe-closing-package.txt",45000000,$
"2013_august_19_715661468215998927_official-documents-loan-agreement,-l8200-br-closing-package.txt",100000000,$
2013_august_22_711601468104365580_official-documents-loan-agreement-for-loan-8275-tr-closing-package.txt,300000000,$
"2013_december_10_668251468224424865_official-documents-loan-agreement,-l8310-br-closing-package.txt",250000000,$
2013_december_12_834031468224425505_official-documents-loan-agreement-for-loan-8201-br-closing-package.txt,350000000,$
"2013_december_27_730021468275683186_official-documents-loan-agreement-for-loan-8324-me,-additional-financing-closing-package.txt",5000000,EUR
2013_february_26_949961468253839357_official-documents-amendment-to-the-loan-agreement-for-loan-7562-jo.txt,3168203,$
2013_july_19_950101468274256282_official-documents-loan-agreement-for-loan-8279-ge-closing-package.txt,Error,
2013_july_2_864391468296977942_official-documents-loan-agreement-for-loan-8273-pl-closing-package.txt,1000000000,EUR
"2013_july_4_630391468258835532_official-documents-loan-agreement,-l8250-cn-closing-package.txt",80000000,$
2013_june_19_435991468035419944_official-documents-loan-agreement-for-loan-8254-in-closing-package.txt,216000000,$
"2013_june_4_790801468056398971_official-documents-supplemental-letter-ref.-financial-data,-l8266-ma-closing-package.txt",Error,
"2013_march_20_411041468022131298_official-documents-loan-agreement,-l8215-cn-closing-package.txt",80000000,$
2013_may_6_897261468113671070_official-documents-loan-agreement-for-loan-8244-tr-closing-package.txt,67000000,$
"2013_november_27_855381468101390630_official-documents-loan-agreement,-l8255-yf-closing-package.txt",73800000,EUR
"2013_november_8_509491468205186539_official-documents-loan-agreement,-l8294-am-closing-package.txt",31000000,$
"2014_april_12_930311468024560223_official-documents-loan-agreement,-l8345-eg-closing-package.txt",300000000,$
2014_april_29_591941468262530560_official-documents-loan-agreement-for-loan-8361-kz-closing-package.txt,36000000,$
2014_april_29_604391468285608150_official-documents-loan-agreement-for-loan-8277-kz-closing-package.txt,102902440,$
"2014_april_30_286421468026368837_official-documents-loan-agreement,-l8364-hr-closing-package.txt",150000000,EUR
"2014_april_8_181511468200353403_official-documents-loan-agreement,-l8351-by-closing-package.txt",90000000,$
"2014_april_9_434221468032968457_official-documents-loan-agreement,-l8341-ga-closing-package.txt",13100000,EUR
2014_august_22_131601468334243208_official-documents-loan-agreement-for-loan-8409-tr-closing-package.txt,190000000,$
"2014_august_22_260441468115473766_official-documents-loan-agreement,-loan-8412-tr-closing-package.txt",367400000,EUR
2014_august_29_297441468020094653_official-documents-loan-agreement-for-loan-8415-br-closing-package.txt,150000000,$
2014_august_6_804261468206075931_official-documents-loan-agreement-for-loan-8374-am-closing-package.txt,23000000,$
2014_december_15_608161468245128234_official-documents-loan-agreement-for-loan-8455-co-closing-package.txt,700000000,$
2014_december_9_318201468006913878_official-documents-scf-loan-agreement-for-tf016083-closing-package.txt,36000000,$
2014_february_12_779451468257642987_official-documents-loan-agreement-for-loan-8313-in-closing-package.txt,175000000,$
"2014_february_28_610351468018669485_official-documents-loan-agreement,-l8311-cn-closing-package.txt",100000000,$
2014_july_10_423481468092636590_official-documents-loan-agreement-for-loan-8340-yf-closing-package.txt,145300000,EUR
"2014_july_23_850811468025483513_official-documents-loan-agreement,-loan-8369-cn-closing-package.txt",150000000,$
2014_july_24_229501468080931452_official-documents-loan-agreement-for-loan-8306-pe-closing-package.txt,35000000,$
2014_july_24_921791468145190911_official-documents-loan-agreement-for-loan-8339-pe-closing-package.txt,120000000,$
2014_july_7_990401468025483200_official-documents-loan-agreement-for-loan-8378-cn-closing-package.txt,60000000,$
2014_july_9_973481468036832612_official-documents-loan-agreement-for-loan-8402-ge-closing-package.txt,75000000,$
"2014_june_10_948821468234304312_official-documents-loan-agreement-for-scf-ppcr-grant-tf016955,-scf-ppcr-loan-tf016912-and-credit-5495-dm-closing-package.txt",9000000,$
2014_june_12_775451468002389223_official-documents-loan-agreement-for-loan-8286-az-closing-package.txt,34500000,$
"2014_june_13_237591468090873335_official-documents-loan-agreement,-l8386-mx-closing-package.txt",45000000,$
"2014_march_4_859501468222881293_official-documents-loan-agreement,-l8319-cn-closing-package.txt",120000000,$
2014_may_18_662741468225609624_official-documents-loan-agreement-for-loan-8347-cn-closing-package.txt,300000000,$
"2014_may_22_913321468305645347_official-documents-loan-agreement-for-loan-8360-tn,-additional-financing-closing-package.txt",72600000,EUR
2014_may_6_332701468253737835_official-documents-loan-agreement-for-loan-8356-jm-closing-package.txt,42000000,$
2014_november_10_756981468249261782_official-documents-loan-agreement-for-loan-8330-in-closing-package.txt,200000000,$
"2014_november_27_678391468050683487_official-documents-loan-agreement-for-loan-8438-id,-additional-financing-closing-package.txt",500000000,$
2014_november_3_461801468202742462_official-documents-loan-agreement-for-loan-8429-al-closing-package.txt,112100000,EUR
2014_november_4_970251468242093652_official-documents-loan-agreement-for-loan-8425-cn-closing-package.txt,150000000,$
2014_october_10_268651468053655152_official-documents-loan-agreement-for-loan-8428-me-closing-package.txt,50000000,EUR
2014_october_14_175701468093560371_official-documents-ctf-loan-agreement-tf017646-closing-package.txt,116000000,$
"2014_october_14_876501468246374500_official-documents-loan-agreement,-l8435-ph-closing-package.txt",300000000,$
2014_october_22_504701468209033152_official-documents-loan-agreement-for-additional-financing-loan-8381-az-closing-package.txt,150000000,$
2014_october_22_782271467995061117_official-documents-loan-agreement-for-additional-financing-loan-8403-az-closing-package.txt,50000000,$
2014_october_9_523851468092973770_official-documents-loan-agreement-for-loan-8449-yf-closing-package.txt,227480000,EUR
2014_october_9_743961468114843062_official-documents-loan-agreement-for-loan-8437-sc-closing-package.txt,7000000,$
"2014_september_3_882251468023031976_official-documents-loan-agreement,-l8377-ge-closing-package.txt",60000000,$
"2014_september_8_631351468333069662_official-documents-loan-agreement,-l8421-ph-closing-package.txt",501250000,$
"2015_august_27_283381468297556842_official-documents-loan-agreement,-loan-8522-pl-closing-package.txt",912700000,EUR
2015_july_2_504891468052795717_official-documents-loan-agreement-for-ctf-loan-tf019266-closing-package.txt,23950000,$
"2015_june_9_368071468273287688_official-documents-loan-agreement,-l8463-kz-closing-package.txt",88000000,$
2015_may_25_663581468024264698_official-documents-loan-agreement-for-loan-8480-cn-closing-package.txt,150000000,$
"2015_november_19_634551470412608872_official-documents-loan-agreement,-l8549-ua-closing-package.txt",560000000,$
2015_october_6_671671468090286522_official-documents-loan-agreement-for-loan-8525-mk-closing-package.txt,83000000,EUR
2015_october_9_206781468221412870_official-documents-loan-agreement-for-loan-8508-ar-closing-package.txt,350000000,$
2015_october_9_727731468220480228_official-documents-loan-agreement-for-loan-8484-ar-closing-package.txt,200000000,$
"2016_april_27_348341468227651339_official-documents-loan-agreement,-l8575-br-closing-package.txt",120000000,$
2016_december_19_207141482437577823_official-documents-financing-agreement-for-credit-5925-bf-closing-package.txt,45700000,EUR
2016_december_20_345741482941719242_official-documents-loan-agreement-for-loan-8665-ro-closing-package.txt,500000000,EUR
2016_december_22_541481485535226705_official-documents-loan-agreement-for-loan-8579-ec-closing-package.txt,10500000,$
2016_december_22_722331484329361159_official-documents-loan-agreement-for-loan-8685-eg-closing-package.txt,1000000000,$
2016_january_20_970931468283749399_official-documents-loan-agreement-for-loan-8576-ph-closing-package.txt,500000000,$
2016_november_23_297301481556981572_official-documents-loan-agreement-for-loan-8647-cn-closing-package.txt,300000000,$
2017_july_17_907751502309777078_official-documents-loan-agreement-for-loan-8743-lk-closing-package.txt,67000000,$
2017_june_16_708941497887999602_official-documents-loan-agreement-for-loan-8756-ma-closing-package.txt,Error,
2017_march_13_185331490040171817_official-documents-loan-agreement-for-loan-8692-pe-closing-package.txt,40000000,$
2017_march_20_139871490819318539_official-documents-loan-agreement-for-loan-8698-al-closing-package.txt,Error,
2017_march_7_544991490712950589_official-documents-loan-agreement-for-loan-8649-co-closing-package.txt,40000000,$
2017_may_29_178581503521957691_official-documents-loan-agreement-for-loan-8715-id-closing-package.txt,200000000,$
2017_november_30_461791514498478768_official-documents-loan-agreement-for-loan-8717-id-closing-package.txt,Error,
2017_october_12_959381510238831117_official-documents-loan-agreement-for-loan-8696-by-closing-package.txt,60000000,$
2017_october_16_247031511195461813_official-documents-loan-agreement-for-loan-8776-in-closing-package.txt,16500000,$
2017_october_30_373211511198035503_official-documents-loan-agreement-for-loan-8780-in-closing-package.txt,200000000,$
2017_september_20_915231506617056075_official-documents-loan-agreement-for-loan-8664-uz-closing-package.txt,92000000,$
2018_december_12_768811559757314587_official-documents-amendment-to-the-loan-agreement-for-loan-8707-ar.txt,Error,
2018_july_23_476201533674689452_official-documents-loan-agreement-for-loan-8810-ar-closing-package.txt,300000000,$
2018_march_21_242371523655115729_official-documents-loan-agreement-for-loan-8831-yf-closing-package.txt,160600000,EUR
2018_march_21_630401522338288046_official-documents-loan-agreement-for-additional-financing-loan-8830-yf-closing-package.txt,25000000,EUR
2019_april_11_283601555508395404_official-documents-loan-agreement-for-loan-8914-uz-closing-package.txt,100000000,$
2019_april_11_547791555533149697_official-documents-loan-agreement-for-loan-8907-lk-closing-package.txt,25000000,$
2019_april_11_820231555341747112_official-documents-loan-agreement-for-loan-8924-sr-closing-package.txt,35000000,$
2019_april_11_869181555443542933_official-documents-loan-agreement-for-loan-8938-uz-closing-packaage.txt,200000000,$
2019_april_12_904511555358924782_official-documents-loan-agreement-for-loan-8917-ao-closing-package.txt,25000000,$
2019_april_15_885761562083033951_official-documents-amendment-to-the-additional-financing-loan-agreement-for-loan-8700-ar.txt,Error,
2019_april_22_828481556814821022_official-documents-loan-agreement-for-scf-loan-tf0a8336-closing-package.txt,5610000,$
2019_april_26_764791557411710018_official-documents-loan-agreement-for-additional-financing-loan-8943-by-closing-package.txt,90000000,EUR
2019_april_2_393831555439741186_official-documents-loan-agreement-for-loan-8932-ph-closing-package.txt,450000000,$
